  goal points   
      X        Y       Z      TBP      
0.4499847888946533 0.0008865772397257388 0.060480743646621704 0.12000001221895218
0.4499847888946533 0.0009865773608908057 0.060480743646621704 0.12000007927417755
0.4499847888946533 0.00108657730743289 0.060480743646621704 0.11999993771314621
0.4499847888946533 0.001186577370390296 0.060480743646621704 0.12000007927417755
0.4499847888946533 0.0012865773169323802 0.060480743646621704 0.11999993771314621
0.4499847888946533 0.0013865772634744644 0.060480743646621704 0.11999993771314621
0.4499847888946533 0.0014865773264318705 0.060480743646621704 0.12000007927417755
0.4499847888946533 0.0015865772729739547 0.060480743646621704 0.11999993771314621
0.4499847888946533 0.0016865773359313607 0.060480743646621704 0.12000007927417755
0.4499847888946533 0.001786577282473445 0.060480743646621704 0.11999993771314621
0.4499847888946533 0.001886577345430851 0.060480743646621704 0.12000007927417755
0.4499847888946533 0.001986577408388257 0.060480743646621704 0.12000007927417755
0.4499847888946533 0.0020865772385150194 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.0021865773014724255 0.060480743646621704 0.12000007927417755
0.4499847888946533 0.0022865773644298315 0.060480743646621704 0.12000007927417755
0.4499847888946533 0.0023865774273872375 0.060480743646621704 0.12000007927417755
0.4499847888946533 0.002486577257514 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.002586577320471406 0.060480743646621704 0.12000007927417755
0.4499847888946533 0.002686577383428812 0.060480743646621704 0.12000007927417755
0.4499847888946533 0.0027865772135555744 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.0028865772765129805 0.060480743646621704 0.12000007927417755
0.4499847888946533 0.0029865773394703865 0.060480743646621704 0.12000007927417755
0.4499847888946533 0.0030865774024277925 0.060480743646621704 0.12000007927417755
0.4499847888946533 0.003186577232554555 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.003286577295511961 0.060480743646621704 0.12000007927417755
0.4499847888946533 0.003386577358469367 0.060480743646621704 0.12000007927417755
0.4499847888946533 0.003486577421426773 0.060480743646621704 0.12000007927417755
0.4499847888946533 0.0035865772515535355 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.0036865773145109415 0.060480743646621704 0.12000007927417755
0.4499847888946533 0.0037865773774683475 0.060480743646621704 0.12000007927417755
0.4499847888946533 0.00388657720759511 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.00398657750338316 0.060480743646621704 0.12000035494565964
0.4499847888946533 0.004086577333509922 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.004186577163636684 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.004286577459424734 0.060480743646621704 0.12000035494565964
0.4499847888946533 0.0043865772895514965 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.004486577119678259 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.004586577415466309 0.060480743646621704 0.12000035494565964
0.4499847888946533 0.004686577245593071 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.004786577541381121 0.060480743646621704 0.12000035494565964
0.4499847888946533 0.004886577371507883 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.0049865772016346455 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.005086577497422695 0.060480743646621704 0.12000035494565964
0.4499847888946533 0.0051865773275494576 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.00528657715767622 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.00538657745346427 0.060480743646621704 0.12000035494565964
0.4499847888946533 0.005486577283591032 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.005586577113717794 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.005686577409505844 0.060480743646621704 0.12000035494565964
0.4499847888946533 0.0057865772396326065 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.005886577535420656 0.060480743646621704 0.12000035494565964
0.4499847888946533 0.005986577365547419 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.006086577195674181 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.006186577491462231 0.060480743646621704 0.12000035494565964
0.4499847888946533 0.006286577321588993 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.0063865771517157555 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.006486577447503805 0.060480743646621704 0.12000035494565964
0.4499847888946533 0.0065865772776305676 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.00668657710775733 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.00678657740354538 0.060480743646621704 0.12000035494565964
0.4499847888946533 0.006886577233672142 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.006986577529460192 0.060480743646621704 0.12000035494565964
0.4499847888946533 0.007086577359586954 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.0071865771897137165 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.007286577485501766 0.060480743646621704 0.12000035494565964
0.4499847888946533 0.007386577315628529 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.007486577145755291 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.007586577441543341 0.060480743646621704 0.12000035494565964
0.4499847888946533 0.007686577271670103 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.0077865771017968655 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.00788657646626234 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.007986577227711678 0.060480743646621704 0.1200009137392044
0.4499847888946533 0.00808657705783844 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.008186576887965202 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.008286576718091965 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.008386576548218727 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.008486577309668064 0.060480743646621704 0.1200009137392044
0.4499847888946533 0.008586577139794827 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.008686576969921589 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.008786576800048351 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.008886576630175114 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.008986576460301876 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.009086577221751213 0.060480743646621704 0.1200009137392044
0.4499847888946533 0.009186577051877975 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.009286576882004738 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.0093865767121315 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.009486576542258263 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.0095865773037076 0.060480743646621704 0.1200009137392044
0.4499847888946533 0.009686577133834362 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.009786576963961124 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.009886576794087887 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.00998657662421465 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.010086576454341412 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.010186577215790749 0.060480743646621704 0.1200009137392044
0.4499847888946533 0.010286577045917511 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.010386576876044273 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.010486576706171036 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.010586576536297798 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.010686577297747135 0.060480743646621704 0.1200009137392044
0.4499847888946533 0.010786577127873898 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.01088657695800066 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.010986576788127422 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.011086576618254185 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.011186576448380947 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.011286577209830284 0.060480743646621704 0.1200009137392044
0.4499847888946533 0.011386577039957047 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.011486576870083809 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.011586576700210571 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.011686576530337334 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.01178657729178667 0.060480743646621704 0.1200009137392044
0.4499847888946533 0.011886577121913433 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.011986576952040195 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.012086576782166958 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.01218657661229372 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.012286576442420483 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.01238657720386982 0.060480743646621704 0.1200009137392044
0.4499847888946533 0.012486577033996582 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.012586576864123344 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.012686576694250107 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.01278657652437687 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.012886577285826206 0.060480743646621704 0.1200009137392044
0.4499847888946533 0.012986577115952969 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.013086576946079731 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.013186576776206493 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.013286576606333256 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.013386576436460018 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.013486577197909355 0.060480743646621704 0.1200009137392044
0.4499847888946533 0.013586577028036118 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.01368657685816288 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.013786576688289642 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.013886576518416405 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.013986577279865742 0.060480743646621704 0.1200009137392044
0.4499847888946533 0.014086577109992504 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.014186576940119267 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.014286576770246029 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.014386576600372791 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.014486576430499554 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.01458657719194889 0.060480743646621704 0.1200009137392044
0.4499847888946533 0.014686577022075653 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.014786576852202415 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.014886576682329178 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.01498657651245594 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.015086577273905277 0.060480743646621704 0.1200009137392044
0.4499847888946533 0.01518657710403204 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.015286576934158802 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.015386576764285564 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.015486576594412327 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.01558657642453909 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.015686577185988426 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.01578657701611519 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.0158865787088871 0.060480743646621704 0.12000203132629395
0.4499847888946533 0.015986578539013863 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.016086578369140625 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.016186578199267387 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.01628657802939415 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.016386577859520912 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.016486577689647675 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.016586577519774437 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.0166865773499012 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.01678657718002796 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.016886577010154724 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.016986578702926636 0.060480743646621704 0.12000203132629395
0.4499847888946533 0.017086578533053398 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.01718657836318016 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.017286578193306923 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.017386578023433685 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.017486577853560448 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.01758657768368721 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.017686577513813972 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.017786577343940735 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.017886577174067497 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.01798657700419426 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.01808657869696617 0.060480743646621704 0.12000203132629395
0.4499847888946533 0.018186578527092934 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.018286578357219696 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.01838657818734646 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.01848657801747322 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.018586577847599983 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.018686577677726746 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.018786577507853508 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.01888657733798027 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.018986577168107033 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.019086576998233795 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.019186578691005707 0.060480743646621704 0.12000203132629395
0.4499847888946533 0.01928657852113247 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.01938657835125923 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.019486578181385994 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.019586578011512756 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.01968657784163952 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.01978657767176628 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.019886577501893044 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.019986577332019806 0.060480743646621704 0.11999979615211487
0.4499847888946533 0.020036637783050537 0.060567453503608704 0.030036987736821175
0.4499847888946533 0.02008669823408127 0.06065415218472481 0.030034387484192848
0.4499847888946533 0.020136758685112 0.06074086204171181 0.030036987736821175
0.4499847888946533 0.02018681727349758 0.06082756444811821 0.030034108087420464
0.4499847888946533 0.020236877724528313 0.06091427430510521 0.030036987736821175
0.4499847888946533 0.020286938175559044 0.061000972986221313 0.030034387484192848
0.4499847888946533 0.02033698745071888 0.06108768284320831 0.030035318806767464
0.4499847888946533 0.02038704790174961 0.061174385249614716 0.03003438003361225
0.4499847888946533 0.020437108352780342 0.061261095106601715 0.03003699518740177
0.4499847888946533 0.020487166941165924 0.06134779378771782 0.03003411553800106
0.4499847888946533 0.020537227392196655 0.06143450364470482 0.030036980286240578
0.4499847888946533 0.020587287843227386 0.06152120232582092 0.03003438003361225
0.4499847888946533 0.020637348294258118 0.06160791218280792 0.030037010088562965
0.4499847888946533 0.0206874068826437 0.061694614589214325 0.030034100636839867
0.4499847888946533 0.02073746733367443 0.061781324446201324 0.030036980286240578
0.4499847888946533 0.020787527784705162 0.06186802312731743 0.03003438003361225
0.4499847888946533 0.020837588235735893 0.06195473298430443 0.030037010088562965
0.4499847888946533 0.020887648686766624 0.06204143539071083 0.03003438003361225
0.4499847888946533 0.020937707275152206 0.06212814524769783 0.030036700889468193
0.4499847888946533 0.020987767726182938 0.062214843928813934 0.03003440983593464
0.4499847888946533 0.021037817001342773 0.062301553785800934 0.03003530390560627
0.4499847888946533 0.021087877452373505 0.06238825246691704 0.03003438003361225
0.4499847888946533 0.021137937903404236 0.06247496232390404 0.030037010088562965
0.4499847888946533 0.021187998354434967 0.06256166100502014 0.030034348368644714
0.4499847888946533 0.02123805694282055 0.06264837086200714 0.03003673069179058
0.4499847888946533 0.02128811739385128 0.06273508071899414 0.030037010088562965
0.4499847888946533 0.02133817784488201 0.06282178312540054 0.030034348368644714
0.4499847888946533 0.021388238295912743 0.06290849298238754 0.030037010088562965
0.4499847888946533 0.021438296884298325 0.06299519538879395 0.030034130439162254
0.4499847888946533 0.021488357335329056 0.06308190524578094 0.03003695048391819
0.4499847888946533 0.021538417786359787 0.06316860020160675 0.03003440983593464
0.4499847888946533 0.021588478237390518 0.06325531005859375 0.03003695048391819
0.4499847888946533 0.02163853868842125 0.06334201246500015 0.03003440983593464
0.4499847888946533 0.02168859727680683 0.06342872232198715 0.03003673069179058
0.4499847888946533 0.021738648414611816 0.06351542472839355 0.03003295138478279
0.4499847888946533 0.0217887070029974 0.06360213458538055 0.03003673069179058
0.4499847888946533 0.02183876745402813 0.06368883699178696 0.03003440983593464
0.4499847888946533 0.02188882790505886 0.06377554684877396 0.03003695048391819
0.4499847888946533 0.021938888356089592 0.06386224180459976 0.03003440983593464
0.4499847888946533 0.021988946944475174 0.06394895166158676 0.03003673069179058
0.4499847888946533 0.022039007395505905 0.06403565406799316 0.030034348368644714
0.4499847888946533 0.022089067846536636 0.06412236392498016 0.030037010088562965
0.4499847888946533 0.022139128297567368 0.06420906633138657 0.030034348368644714
0.4499847888946533 0.02218918688595295 0.06429577618837357 0.03003673069179058
0.4499847888946533 0.02223924733698368 0.06438247114419937 0.03003440983593464
0.4499847888946533 0.022289307788014412 0.06446918100118637 0.030037010088562965
0.4499847888946533 0.022339368239045143 0.06455588340759277 0.03003440983593464
0.4499847888946533 0.022389428690075874 0.06464259326457977 0.03003695048391819
0.4499847888946533 0.02243947796523571 0.06472929567098618 0.03003273345530033
0.4499847888946533 0.02248953841626644 0.06481600552797318 0.03003695048391819
0.4499847888946533 0.022539597004652023 0.06490271538496017 0.030036671087145805
0.4499847888946533 0.022589657455682755 0.06498941034078598 0.03003440983593464
0.4499847888946533 0.022639717906713486 0.06507612019777298 0.03003695048391819
0.4499847888946533 0.022689778357744217 0.06516282260417938 0.03003440983593464
0.4499847888946533 0.0227398369461298 0.06524953246116638 0.030036792159080505
0.4499847888946533 0.02278989739716053 0.06533623486757278 0.03003428876399994
0.4499847888946533 0.02283995784819126 0.06542294472455978 0.03003707155585289
0.4499847888946533 0.022890018299221992 0.06550964713096619 0.03003440983593464
0.4499847888946533 0.022940076887607574 0.06559635698795319 0.030036671087145805
0.4499847888946533 0.022990137338638306 0.06568305194377899 0.03003440983593464
0.4499847888946533 0.023040197789669037 0.06576976180076599 0.03003695048391819
0.4499847888946533 0.023090247064828873 0.0658564642071724 0.03003273345530033
0.4499847888946533 0.023140307515859604 0.0659431740641594 0.03003695048391819
0.4499847888946533 0.023190367966890335 0.0660298764705658 0.03003440983593464
0.4499847888946533 0.023240428417921066 0.0661165863275528 0.03003695048391819
0.4499847888946533 0.023290487006306648 0.0662032812833786 0.030034130439162254
0.4499847888946533 0.02334054745733738 0.0662899911403656 0.03003695048391819
0.4499847888946533 0.02339060790836811 0.066376693546772 0.03003440983593464
0.4499847888946533 0.023440668359398842 0.066463403403759 0.03003707155585289
0.4499847888946533 0.023490726947784424 0.0665501058101654 0.030034009367227554
0.4499847888946533 0.023540787398815155 0.0666368156671524 0.03003707155585289
0.4499847888946533 0.023590847849845886 0.06672351062297821 0.03003428876399994
0.4499847888946533 0.023640908300876617 0.06681022047996521 0.03003707155585289
0.4499847888946533 0.0236909668892622 0.06689692288637161 0.030034130439162254
0.4499847888946533 0.02374102734029293 0.06698363274335861 0.03003695048391819
0.4499847888946533 0.023791078478097916 0.06707034260034561 0.030035553500056267
0.4499847888946533 0.023841137066483498 0.06715704500675201 0.030034130439162254
0.4499847888946533 0.02389119751751423 0.06724375486373901 0.03003695048391819
0.4499847888946533 0.02394125796854496 0.06733044981956482 0.03003440983593464
0.4499847888946533 0.02399131841957569 0.06741716712713242 0.03003707155585289
0.4499847888946533 0.024041377007961273 0.06750386208295822 0.030034009367227554
0.4499847888946533 0.024091437458992004 0.06759057193994522 0.03003707155585289
0.4499847888946533 0.024141497910022736 0.06767727434635162 0.03003428876399994
0.4499847888946533 0.024191558361053467 0.06776398420333862 0.03003707155585289
0.4499847888946533 0.02424161694943905 0.06785068660974503 0.030034130439162254
0.4499847888946533 0.02429167740046978 0.06793739646673203 0.03003695048391819
0.4499847888946533 0.02434173785150051 0.06802409142255783 0.03003440983593464
0.4499847888946533 0.024391798302531242 0.06811080127954483 0.03003695048391819
0.4499847888946533 0.024441856890916824 0.06819750368595123 0.030034130439162254
0.4499847888946533 0.02449190802872181 0.06828421354293823 0.030035553500056267
0.4499847888946533 0.02454196847975254 0.06837091594934464 0.03003453090786934
0.4499847888946533 0.024592027068138123 0.06845762580633163 0.030036671087145805
0.4499847888946533 0.024642087519168854 0.06854432076215744 0.03003428876399994
0.4499847888946533 0.024692147970199585 0.06863103061914444 0.03003695048391819
0.4499847888946533 0.024742208421230316 0.06871773302555084 0.03003453090786934
0.4499847888946533 0.024792267009615898 0.06880444288253784 0.030036671087145805
0.4499847888946533 0.02484232746064663 0.06889114528894424 0.03003428876399994
0.4499847888946533 0.02489238791167736 0.06897785514593124 0.03003695048391819
0.4499847888946533 0.024942448362708092 0.06906456500291824 0.03003719262778759
0.4499847888946533 0.024992506951093674 0.06915126740932465 0.030034009367227554
0.4499847888946533 0.025042567402124405 0.06923797726631165 0.03003695048391819
0.4499847888946533 0.025092627853155136 0.06932467222213745 0.03003453090786934
0.4499847888946533 0.025142688304185867 0.06941138207912445 0.03003695048391819
0.4499847888946533 0.025192737579345703 0.06949808448553085 0.03003261238336563
0.4499847888946533 0.025242798030376434 0.06958479434251785 0.03003695048391819
0.4499847888946533 0.025292858481407166 0.06967149674892426 0.03003453090786934
0.4499847888946533 0.025342917069792747 0.06975820660591125 0.030036671087145805
0.4499847888946533 0.02539297752082348 0.06984490156173706 0.03003428876399994
0.4499847888946533 0.02544303797185421 0.06993161141872406 0.03003695048391819
0.4499847888946533 0.02549309842288494 0.07001831382513046 0.03003453090786934
0.4499847888946533 0.025543157011270523 0.07010502368211746 0.030036671087145805
0.4499847888946533 0.025593217462301254 0.07019172608852386 0.03003428876399994
0.4499847888946533 0.025643277913331985 0.07027843594551086 0.03003719262778759
