#G(0/1) F(m/min)      X(m)        Y(m)        Z(m)       E(mm)     Rx        Ry          Rz       seg#
1 0.1999785931150955 0.005033877581297947 0.021046471371811235 0.0017737986428342468 1.14951162 2.61799265 0.0 0.0 0
1 0.19998814670512471 0.005033870469868711 0.02109651655282323 0.0018605045729203381 1.15474231 2.61799265 0.0 0.0 0
1 0.19999762311720434 0.005033863354329675 0.021146573975596848 0.0019472046867819392 1.15997299 2.61799265 0.0 0.0 0
1 0.20000677290917918 0.005033856233316591 0.02119663363555803 0.00203391879788439 1.16520367 2.61799265 0.0 0.0 0
1 0.20001575502704808 0.005033849106387369 0.021246695523779682 0.0021206268140575462 1.17043435 2.61799265 0.0 0.0 0
1 0.200024914125566 0.005033841973238807 0.021296759698073434 0.0022073488055320066 1.17566504 2.61799265 0.0 0.0 0
1 0.20003461231769917 0.005033834834017734 0.021346826298776943 0.0022940750022620343 1.18089572 2.61799265 0.0 0.0 0
1 0.20004505748815457 0.005033827688550725 0.02139689551559578 0.0023807957244043987 1.1861264 2.61799265 0.0 0.0 0
1 0.20005614283109605 0.005033820537018719 0.021446967512679476 0.0024675312514775 1.19135709 2.61799265 0.0 0.0 0
1 0.2000673674277136 0.005033813379257154 0.021497042324188934 0.0025542616389080297 1.19658777 2.61799265 0.0 0.0 0
1 0.2000777540170047 0.005033806215447173 0.021547119744380137 0.002641006527527153 1.20181845 2.61799265 0.0 0.0 0
1 0.20008598593868548 0.005033799045423777 0.02159719923129058 0.0027277449773124105 1.20704914 2.61799265 0.0 0.0 0
1 0.2000905305043691 0.0050337918693682815 0.0216472798657065 0.0028144953957840836 1.21227982 2.61799265 0.0 0.0 0
1 0.20009002206364304 0.005033784687115323 0.021697360378780967 0.0029012355860357788 1.2175105 2.61799265 0.0 0.0 0
1 0.2000834927402548 0.005033777498846532 0.02174743926671827 0.0029879829445817897 1.22274119 2.61799265 0.0 0.0 0
1 0.20007076944048444 0.005033770304396345 0.021797504974077307 0.0030747147789158265 1.22797187 2.61799265 0.0 0.0 0
1 0.20005251502405313 0.0050337631039468235 0.02184757612075622 0.0031614486998765155 1.23320255 2.61799265 0.0 0.0 0
1 0.20003034425745886 0.005033755897332255 0.02189764172293612 0.003248163004519915 1.23843324 2.61799265 0.0 0.0 0
1 0.20000649787199673 0.005033748684735102 0.021947701362256076 0.0033348769685464324 1.24366392 2.61799265 0.0 0.0 0
1 0.19998354819802588 0.005033741465989387 0.021997755262992164 0.003421570980393875 1.2488946 2.61799265 0.0 0.0 0
1 0.19996393876243804 0.005033734241277817 0.02204780426071959 0.0035082664865944743 1.25412528 2.61799265 0.0 0.0 0
1 0.19994958429543677 0.0050337270104339965 0.02209784967270923 0.003594945767919174 1.25935597 2.61799265 0.0 0.0 0
1 0.1999416353079894 0.005033719773640744 0.022147893100476376 0.0036816315971853666 1.26458665 2.61799265 0.0 0.0 0
1 0.19994034494362042 0.005033712530731161 0.022197936213495858 0.0037683068653750294 1.26981733 2.61799265 0.0 0.0 0
1 0.1999452293390554 0.005033705281888142 0.022247980554808106 0.0038549942447738345 1.27504802 2.61799265 0.0 0.0 0
1 0.19995523427341863 0.0050336980269442885 0.02229802740822098 0.003941675959638222 1.2802787 2.61799265 0.0 0.0 0
1 0.19996908857571166 0.0050336907660825944 0.022348077734644527 0.004028373675619913 1.28550938 2.61799265 0.0 0.0 0
1 0.19998550985844188 0.005033683499135192 0.022398132176953932 0.00411506850864603 1.29074007 2.61799265 0.0 0.0 0
1 0.2000034026399914 0.005033676226285212 0.022448191101440532 0.004201781096147748 1.29597075 2.61799265 0.0 0.0 0
1 0.2000218563144801 0.005033668947364371 0.022498244646459442 0.004288491681511274 1.30120143 2.61799265 0.0 0.0 0
1 0.20004004500035746 0.005033661662556013 0.022548312745646816 0.004375220153507387 1.30643212 2.61799265 0.0 0.0 0
1 0.20005709916880188 0.0050336543716915615 0.022598385112621574 0.004461956019840565 1.3116628 2.61799265 0.0 0.0 0
1 0.20007197099313268 0.005033647074954728 0.022648461198359584 0.004548688332492209 1.31689348 2.61799265 0.0 0.0 0
1 0.20008339778984227 0.0050336397721768055 0.022698540142592195 0.004635435603643744 1.32212416 2.61799265 0.0 0.0 0
1 0.20009010347948192 0.005033632463542016 0.022748620759830064 0.004722175780804286 1.32735485 2.61799265 0.0 0.0 0
1 0.20009092276241558 0.005033625148881618 0.022798701580533345 0.004808926318465073 1.33258553 2.61799265 0.0 0.0 0
1 0.2000852257845605 0.005033617828380355 0.022848780970633777 0.004895664384752607 1.33781621 2.61799265 0.0 0.0 0
1 0.20007307928734455 0.005033610501869382 0.022898857320351643 0.00498240718912376 1.3430469 2.61799265 0.0 0.0 0
1 0.20005555717068046 0.005033603169533823 0.022948929282555784 0.0050691323951297705 1.34827758 2.61799265 0.0 0.0 0
1 0.20003471601893705 0.005033595831204541 0.022998996030111872 0.005155858567009989 1.35350826 2.61799265 0.0 0.0 0
1 0.20001353575987796 0.005033588487066857 0.02304905747809132 0.0052425655545772195 1.35873895 2.61799265 0.0 0.0 0
1 0.1999956475855732 0.005033581136951207 0.02309911445196598 0.005329274785365487 1.36396963 2.61799265 0.0 0.0 0
1 0.1999849200745654 0.005033573781043053 0.023149158744990603 0.00541596936388465 1.36920031 2.61799265 0.0 0.0 0
1 0.19998513396310158 0.005033566419172431 0.023199213095017338 0.005502674032038892 1.374431 2.61799265 0.0 0.0 0
1 0.1999995243393334 0.005033559051525034 0.02324927105078538 0.005589374937081091 1.37966168 2.61799265 0.0 0.0 0
1 0.20003063135197885 0.0050335516779306195 0.02329933679571421 0.005676099326640744 1.38489236 2.61799265 0.0 0.0 0
1 0.200080006443796 0.005033544298575201 0.02334941489995046 0.005762835118481856 1.39012305 2.61799265 0.0 0.0 0
1 0.20014796927142378 0.005033536913288288 0.023399510018491127 0.005849610377626567 1.39535373 2.61799265 0.0 0.0 0
1 0.20023321533682117 0.005033529522256179 0.02344962647003393 0.005936412586029788 1.40058441 2.61799265 0.0 0.0 0
1 0.20033202170701012 0.005033522125308048 0.02349976765828102 0.006023267640309562 1.40581509 2.61799265 0.0 0.0 0
1 0.2004379284592823 0.005033514722630374 0.023549935346059533 0.006110158593847743 1.41104578 2.61799265 0.0 0.0 0
1 0.20054098937920958 0.005033507314051903 0.02360012884017676 0.006197104245332739 1.41627646 2.61799265 0.0 0.0 0
1 0.20062877158332462 0.00503349989975923 0.02365034429398553 0.006284077930521386 1.42150714 2.61799265 0.0 0.0 0
1 0.20068690493048355 0.005033492479580671 0.023700574314080035 0.00637108684177928 1.42673783 2.61799265 0.0 0.0 0
1 0.20070214743017262 0.005033485053702978 0.023750808136769316 0.006458092333718826 1.43196851 2.61799265 0.0 0.0 0
1 0.20066414516484618 0.005033477621954115 0.023801032465452007 0.006545091374386415 1.43719919 2.61799265 0.0 0.0 0
1 0.20056904555726848 0.005033470184521117 0.023851222986369724 0.006632049170477472 1.44242988 2.61799265 0.0 0.0 0
1 0.20042048149320874 0.005033462741231755 0.023901386322402927 0.006718932551958934 1.44766056 2.61799265 0.0 0.0 0
1 0.20023037920631365 0.00503345529227351 0.02395150208697175 0.006805743529060042 1.45289124 2.61799265 0.0 0.0 0
1 0.200017537579537 0.005033447837474111 0.02400156457842286 0.0068924522272634965 1.45812193 2.61799265 0.0 0.0 0
1 0.19980446996607343 0.005033440377021591 0.024051573740389135 0.006979078549979907 1.46335261 2.61799265 0.0 0.0 0
1 0.19961363830326842 0.005033432910743661 0.02410153514630231 0.0070656121518114234 1.46858329 2.61799265 0.0 0.0 0
1 0.19946370313083037 0.005033425438828825 0.02415145901580607 0.007152090734212536 1.47381397 2.61799265 0.0 0.0 0
1 0.19936620715835862 0.0050334179611045944 0.024201358496983787 0.007238517070438034 1.47904466 2.61799265 0.0 0.0 0
1 0.19932480154438617 0.005033410477759686 0.024251247602469196 0.007324935430295083 1.48427534 2.61799265 0.0 0.0 0
1 0.1993349073336431 0.005033402988621121 0.02430113925470571 0.007411348194924912 1.48950602 2.61799265 0.0 0.0 0
1 0.19938643051647495 0.005033395493877557 0.02435104379266249 0.007497793270131144 1.49473671 2.61799265 0.0 0.0 0
1 0.1994656740613405 0.00503338799335534 0.02440096818179908 0.00758426271867934 1.49996739 2.61799265 0.0 0.0 0
1 0.19955896147205712 0.005033380487243005 0.02445091591495929 0.007670782588500567 1.50519807 2.61799265 0.0 0.0 0
1 0.19965420026157676 0.005033372975366301 0.024500887500302604 0.00775733375847995 1.51042876 2.61799265 0.0 0.0 0
1 0.1997427312061708 0.005033365457913873 0.024550871247245316 0.007843933299516295 1.51565944 2.61799265 0.0 0.0 0
1 0.19981919617586535 0.005033357934711225 0.02460088414086793 0.00793055598956453 1.52089012 2.61799265 0.0 0.0 0
1 0.19988130561633943 0.005033350405947503 0.02465091258287294 0.008017215596617467 1.52612081 2.61799265 0.0 0.0 0
1 0.19992890261501992 0.005033342871448334 0.024700952945704634 0.008103885838813144 1.53135149 2.61799265 0.0 0.0 0
1 0.1999633396326354 0.005033335331403635 0.024751001931485217 0.008190581005558263 1.53658217 2.61799265 0.0 0.0 0
1 0.19998671123408243 0.005033327785639259 0.024801056771550038 0.008277276303323061 1.54181286 2.61799265 0.0 0.0 0
1 0.20000152574906974 0.005033320234345793 0.024851115322571424 0.008363988021469251 1.54704354 2.61799265 0.0 0.0 0
1 0.2000102035227146 0.005033312677349035 0.024901176047923065 0.008450693500157003 1.55227422 2.61799265 0.0 0.0 0
1 0.2000148901035368 0.005033305114839847 0.024951237948456478 0.008537411009869865 1.5575049 2.61799265 0.0 0.0 0
1 0.20001719156629708 0.005033297546643529 0.025001300426650427 0.008624129516455192 1.56273559 2.61799265 0.0 0.0 0
1 0.20001822896724977 0.005033289972950801 0.025051363165706268 0.008710838471322157 1.56796627 2.61799265 0.0 0.0 0
1 0.20001864189722615 0.005033282393586189 0.025101426010008702 0.008797557604913256 1.57319695 2.61799265 0.0 0.0 0
1 0.20001879579385606 0.005033274808740174 0.025151488894204103 0.008884266803614722 1.57842764 2.61799265 0.0 0.0 0
1 0.20001884041126197 0.005033267218236594 0.02520155179174277 0.00897098602122225 1.58365832 2.61799265 0.0 0.0 0
1 0.2000188562738104 0.005033259622265946 0.025251604694505367 0.009057695243407174 1.588889 2.61799265 0.0 0.0 0
1 0.20001885448397524 0.00503325202065174 0.025301667599347148 0.009144414464932355 1.59411969 2.61799265 0.0 0.0 0
1 0.20001885449705792 0.0050332444135848635 0.02535173050554536 0.009231123684859517 1.59935037 2.61799265 0.0 0.0 0
1 0.20001885184570212 0.0050332368008888006 0.02540179341280935 0.009317842903460338 1.60458105 2.61799265 0.0 0.0 0
1 0.2000188518622572 0.005033229182754998 0.02545185632078907 0.009404552120834993 1.60981174 2.61799265 0.0 0.0 0
1 0.2000188483398884 0.00503322155900692 0.025501919228932406 0.009491271336900671 1.61504242 2.61799265 0.0 0.0 0
1 0.20001884652680255 0.005033213929836417 0.025551982136753772 0.009577980551281815 1.6202731 2.61799265 0.0 0.0 0
1 0.2000188403324714 0.005033206295066691 0.025602045043724455 0.009664699763394822 1.62550379 2.61799265 0.0 0.0 0
1 0.20001883519498348 0.005033198654889722 0.02565210794951086 0.009751408972399955 1.63073447 2.61799265 0.0 0.0 0
1 0.2000188252934409 0.005033191009128213 0.025702170853818693 0.009838128177355975 1.63596515 2.61799265 0.0 0.0 0
1 0.20001881632425278 0.005033183357974138 0.025752233756566878 0.009924837377206746 1.64119583 2.61799265 0.0 0.0 0
1 0.20001880276483397 0.005033175701249689 0.025802296657695865 0.010011556570974328 1.64642652 2.61799265 0.0 0.0 0
1 0.2000187905567023 0.005033168039146959 0.025852359557314433 0.010098265757737047 1.6516572 2.61799265 0.0 0.0 0
1 0.20001877569059512 0.005033160371487877 0.025902412455508932 0.010184984936797937 1.65688788 2.61799265 0.0 0.0 0
1 0.20001876027837465 0.005033152698464968 0.025952475352482386 0.01027169410758557 1.66211857 2.61799265 0.0 0.0 0
1 0.2000187428419265 0.005033145019900228 0.026002538248361764 0.0103584132697435 1.66734925 2.61799265 0.0 0.0 0
1 0.20001872781551489 0.0050331373359869 0.026052601143313567 0.010445122422933394 1.67257993 2.61799265 0.0 0.0 0
1 0.20001870944838057 0.005033129646547211 0.026102664037334602 0.010531841566860111 1.67781062 2.61799265 0.0 0.0 0
1 0.200018692951252 0.00503312195177512 0.02615272693034402 0.01061855070101845 1.6830413 2.61799265 0.0 0.0 0
1 0.20001867207171148 0.005033114251492907 0.02620278982197891 0.010705269824716217 1.68827198 2.61799265 0.0 0.0 0
1 0.2000186501486337 0.005033106545894892 0.026252852711703474 0.010791988936843746 1.69350267 2.61799265 0.0 0.0 0
1 0.20001862632413545 0.005033098834802945 0.02630291559865798 0.010878698035985084 1.69873335 2.61799265 0.0 0.0 0
1 0.20001859547957807 0.005033091118411272 0.02635297848182708 0.01096541712029478 1.70396403 2.61799265 0.0 0.0 0
1 0.20001856269683355 0.005033083396540928 0.026403041359961486 0.01105212618775007 1.70919471 2.61799265 0.0 0.0 0
1 0.2000185220044016 0.005033075669385741 0.026453104231793038 0.011138845236131784 1.7144254 2.61799265 0.0 0.0 0
1 0.20001847916304719 0.005033067936765894 0.02650316709598523 0.011225554263352115 1.71965608 2.61799265 0.0 0.0 0
1 0.200018428894406 0.005033060198874983 0.026553229951331157 0.01131227326742796 1.72488676 2.61799265 0.0 0.0 0
1 0.2000183787431381 0.00503305245553265 0.02660328279666757 0.011398982246756973 1.73011745 2.61799265 0.0 0.0 0
1 0.20001831994639813 0.005033044706932716 0.026653345631009344 0.011485701199980363 1.73534813 2.61799265 0.0 0.0 0
1 0.2000182626020236 0.005033036952894773 0.02670340845341334 0.011572410126150404 1.74057881 2.61799265 0.0 0.0 0
1 0.20001820033069254 0.005033029193613321 0.026753471263070667 0.011659129024479528 1.7458095 2.61799265 0.0 0.0 0
1 0.2000181390661713 0.00503302142890824 0.026803534059163785 0.011745837894434081 1.75104018 2.61799265 0.0 0.0 0
1 0.20001807331294505 0.005033013658974867 0.026853596840962293 0.011832556735422767 1.75627086 2.61799265 0.0 0.0 0
1 0.2000180085280197 0.005033005883633324 0.026903659607701493 0.011919265546871345 1.76150155 2.61799265 0.0 0.0 0
1 0.2000179388108666 0.005032998103079547 0.02695372235868215 0.012005984327901544 1.76673223 2.61799265 0.0 0.0 0
1 0.2000178691809727 0.005032990317133543 0.027003785093149164 0.01209269307743739 1.77196291 2.61799265 0.0 0.0 0
1 0.20001779345015905 0.005032982525991431 0.0270538478103704 0.012179411793930454 1.7771936 2.61799265 0.0 0.0 0
1 0.20001771642189525 0.005032974729472715 0.027103910509509308 0.012266120475565603 1.78242428 2.61799265 0.0 0.0 0
1 0.20001763199842462 0.0050329669277734135 0.027153973189706623 0.012352839120104745 1.78765496 2.61799265 0.0 0.0 0
1 0.20001754529043747 0.005032959120712402 0.02720403584999597 0.012439547725252855 1.79288564 2.61799265 0.0 0.0 0
1 0.20001745091685594 0.0050329513084856345 0.027254098489441683 0.012526266288643078 1.79811633 2.61799265 0.0 0.0 0
1 0.20001735608540874 0.005032943490911532 0.02730415110713025 0.01261297480832311 1.80334701 2.61799265 0.0 0.0 0
1 0.2000172528958246 0.005032935668186247 0.02735421370236055 0.012699693282772245 1.80857769 2.61799265 0.0 0.0 0
1 0.20001715211200144 0.005032927840128024 0.02740427627471651 0.012786401711425283 1.81380838 2.61799265 0.0 0.0 0
1 0.2000170496500113 0.005032920006933436 0.027454338824342825 0.012873120094714773 1.81903906 2.61799265 0.0 0.0 0
1 0.20001695368405836 0.005032912168420667 0.02750440135233318 0.012959838435021277 1.82426974 2.61799265 0.0 0.0 0
1 0.20001687082447886 0.005032904324786692 0.027554463861533533 0.013046546737548476 1.82950043 2.61799265 0.0 0.0 0
1 0.20001681459459064 0.005032896475849505 0.027604526359102752 0.013133265015015742 1.83473111 2.61799265 0.0 0.0 0
1 0.20001682293687806 0.00503288862180629 0.027654588860614945 0.013219973294301138 1.83996179 2.61799265 0.0 0.0 0
1 0.20001696245009806 0.005032880762474635 0.0277046513995957 0.013306691633328191 1.84519248 2.61799265 0.0 0.0 0
1 0.20001736018298358 0.005032872898051759 0.02775471404026047 0.013393400142806825 1.85042316 2.61799265 0.0 0.0 0
1 0.20001821907774522 0.0050328650283547535 0.02780477689886426 0.013480119023705895 1.85565384 2.61799265 0.0 0.0 0
1 0.2000198391441144 0.00503285715358085 0.02785484016544995 0.013566828604674131 1.86088452 2.61799265 0.0 0.0 0
1 0.20002261838634547 0.005032849273546704 0.02790490413099277 0.013653549389548741 1.86611521 2.61799265 0.0 0.0 0
1 0.2000270427845317 0.005032841388449682 0.02795495920598976 0.013740262089235084 1.87134589 2.61799265 0.0 0.0 0
1 0.20003363691176917 0.00503283349810616 0.028005025935319918 0.01382698764781302 1.87657657 2.61799265 0.0 0.0 0
1 0.2000429333528359 0.005032825602713811 0.028055094993429987 0.013913707233742497 1.88180726 2.61799265 0.0 0.0 0
1 0.20005533117248595 0.005032817702088895 0.028105167158169214 0.014000442194786019 1.88703794 2.61799265 0.0 0.0 0
1 0.20007099982188828 0.005032809796429512 0.028155243245812783 0.014087173944932934 1.89226862 2.61799265 0.0 0.0 0
1 0.20008962023476795 0.005032801885551869 0.028205323998167046 0.014173923769075811 1.89749931 2.61799265 0.0 0.0 0
1 0.20011028208178838 0.0050327939696544885 0.028255409922634294 0.01426067254549838 1.90272999 2.61799265 0.0 0.0 0
1 0.20013123304989633 0.005032786048553468 0.028305501096637254 0.014347440407435071 1.90796067 2.61799265 0.0 0.0 0
1 0.20015005236121927 0.005032778122447667 0.028355596981724712 0.014434206420739846 1.91319136 2.61799265 0.0 0.0 0
1 0.20016369616817048 0.0050327701911529864 0.02840569628956065 0.014520988352260641 1.91842204 2.61799265 0.0 0.0 0
1 0.20016914724781107 0.005032762254868563 0.028455796963499355 0.014607762637769953 1.92365272 2.61799265 0.0 0.0 0
1 0.2001637803578776 0.005032754313410079 0.028505896303675313 0.014694544599285618 1.92888341 2.61799265 0.0 0.0 0
1 0.2001462166250408 0.005032746366976934 0.028555991250999096 0.014781308936909418 1.93411409 2.61799265 0.0 0.0 0
1 0.20011657824919285 0.00503273841538457 0.028606078789536207 0.014868070426416665 1.93934477 2.61799265 0.0 0.0 0
1 0.20007690573507272 0.005032730458832611 0.028656146401771616 0.014954804707607513 1.94457545 2.61799265 0.0 0.0 0
1 0.20003078661104193 0.0050327224971361845 0.028706212478783133 0.015041528995151224 1.94980614 2.61799265 0.0 0.0 0
1 0.1999829832863669 0.005032714530495062 0.028756266595456506 0.015128232554772284 1.95503682 2.61799265 0.0 0.0 0
1 0.1999385047568839 0.005032706558724022 0.02880630958419084 0.01521490683100105 1.9602675 2.61799265 0.0 0.0 0
1 0.19990181073433017 0.005032698582022992 0.028856343389555977 0.01530157519469248 1.96549819 2.61799265 0.0 0.0 0
1 0.19987600361150828 0.005032690600206476 0.028906370739553367 0.015388222373613774 1.97072887 2.61799265 0.0 0.0 0
1 0.1998625038284862 0.005032682613474688 0.02895639470847066 0.015474873694599763 1.97595955 2.61799265 0.0 0.0 0
1 0.1998608662061984 0.005032674621641997 0.029006418270648787 0.01556151431083522 1.98119024 2.61799265 0.0 0.0 0
1 0.19986925766516533 0.005032666624909004 0.029056443930090634 0.015648168559923542 1.98642092 2.61799265 0.0 0.0 0
1 0.1998848384140112 0.005032658623089974 0.02910647349188802 0.015734819568470695 1.9916516 2.61799265 0.0 0.0 0
1 0.19990455877718757 0.005032650616385825 0.02915650798735716 0.01582148912226352 1.99688229 2.61799265 0.0 0.0 0
1 0.19992556170236592 0.005032642604610553 0.029206547741945883 0.01590815778449837 2.00211297 2.61799265 0.0 0.0 0
1 0.19994567021415405 0.005032634587965172 0.029256592528736216 0.015994845161502357 2.00734365 2.61799265 0.0 0.0 0
1 0.1999634263427113 0.00503262656626319 0.02930664176152693 0.016081530237663892 2.01257434 2.61799265 0.0 0.0 0
1 0.1999781163788871 0.005032618539705563 0.029356684671469308 0.016168231681063714 2.01780502 2.61799265 0.0 0.0 0
1 0.19998956414193717 0.005032610508105276 0.029406740447655573 0.0162549280873227 2.0230357 2.61799265 0.0 0.0 0
1 0.1999979823046243 0.005032602471663307 0.029456798331349798 0.01634163814239154 2.02826638 2.61799265 0.0 0.0 0
1 0.20000379584768965 0.005032594430192302 0.029506857670672227 0.016428340717551237 2.03349707 2.61799265 0.0 0.0 0
1 0.2000075416144534 0.00503258638389349 0.02955691794803036 0.016515054916498753 2.03872775 2.61799265 0.0 0.0 0
1 0.20000976498101952 0.0050325783325793775 0.029606978782013824 0.016601760078937947 2.04395843 2.61799265 0.0 0.0 0
1 0.20001096923276154 0.005032570276451576 0.02965703991783133 0.01668847576362452 2.04918912 2.61799265 0.0 0.0 0
1 0.20001157207124373 0.005032562215322503 0.029707101204512025 0.016775181709215548 2.0544198 2.61799265 0.0 0.0 0
1 0.20001190542716188 0.005032554149394131 0.02975716257507418 0.0168618977995486 2.05965048 2.61799265 0.0 0.0 0
1 0.20001223962015055 0.005032546078478722 0.029807224029344 0.016948604034231547 2.06488117 2.61799265 0.0 0.0 0
1 0.2000128108234915 0.005032538002778534 0.02985728562725718 0.017035320516676656 2.07011185 2.61799265 0.0 0.0 0
1 0.20001386462796567 0.005032529922105622 0.029907347489290036 0.017122027455208598 2.07534253 2.61799265 0.0 0.0 0
1 0.20001565402339605 0.0050325218366625 0.029957409800348694 0.017208745169460474 2.08057322 2.61799265 0.0 0.0 0
1 0.20001845813229246 0.005032513746261026 0.030007472814398365 0.017295464098785254 2.0858039 2.61799265 0.0 0.0 0
1 0.200022548115022 0.005032505651104012 0.030057526852812554 0.017382174799094558 2.09103458 2.61799265 0.0 0.0 0
1 0.20002814648332745 0.005032497551003175 0.030107592294976764 0.0174688979270017 2.09626526 2.61799265 0.0 0.0 0
1 0.20003539365797404 0.005032489446161675 0.030157659552327732 0.01755561419455421 2.10149595 2.61799265 0.0 0.0 0
1 0.2000442167082964 0.005032481336391112 0.030207729020885678 0.017642344287387826 2.10672663 2.61799265 0.0 0.0 0
1 0.20005427878719653 0.005032473221894981 0.03025780100910795 0.017729068739377702 2.11195731 2.61799265 0.0 0.0 0
1 0.20006483727494298 0.005032465102484685 0.030307875643608456 0.017815807769593035 2.117188 2.61799265 0.0 0.0 0
1 0.20007479443853124 0.005032456978363883 0.030357952771415536 0.017902541112508767 2.12241868 2.61799265 0.0 0.0 0
1 0.20008268566353654 0.00503244884934356 0.030408031878868067 0.01798928787771674 2.12764936 2.61799265 0.0 0.0 0
1 0.20008696899526462 0.005032440715627291 0.03045811206005629 0.018076026494786006 2.13288005 2.61799265 0.0 0.0 0
1 0.2000861936128472 0.005032432577025417 0.030508192053148333 0.018162774776477125 2.13811073 2.61799265 0.0 0.0 0
1 0.2000794359911128 0.005032424433741289 0.03055827035822835 0.018249510122559327 2.14334141 2.61799265 0.0 0.0 0
1 0.20006646292623173 0.005032416285584588 0.030608345423908664 0.01833624984355659 2.1485721 2.61799265 0.0 0.0 0
1 0.20004800212622503 0.005032408132758568 0.030658415875008935 0.018422971555022368 2.15380278 2.61799265 0.0 0.0 0
1 0.20002563349761 0.005032399975072528 0.030708470735865856 0.018509693564966723 2.15903346 2.61799265 0.0 0.0 0
1 0.2000016435964328 0.005032391812730027 0.030758529601207906 0.01859639516974219 2.16426415 2.61799265 0.0 0.0 0
1 0.1999786388351002 0.005032383645540461 0.030808582717544886 0.018683096795536383 2.16949483 2.61799265 0.0 0.0 0
1 0.19995910482271195 0.0050323754737081755 0.030858630954632406 0.018769779948666656 2.17472551 2.61799265 0.0 0.0 0
1 0.19994504005243913 0.005032367297043048 0.030908675679265266 0.018856466997275112 2.17995619 2.61799265 0.0 0.0 0
1 0.19993762349779418 0.005032359115750413 0.030958718557333183 0.018943140827998303 2.18518688 2.61799265 0.0 0.0 0
1 0.1999371997999473 0.005032350929640595 0.031008761335618182 0.019029824468188655 2.19041756 2.61799265 0.0 0.0 0
1 0.19994327106194565 0.005032342738919609 0.031058805641693985 0.01911650073880286 2.19564824 2.61799265 0.0 0.0 0
1 0.19995481983827096 0.005032334543397696 0.03110885284313627 0.019203192010734872 2.20087893 2.61799265 0.0 0.0 0
1 0.19997048052840025 0.0050323263432809 0.031158903970275688 0.019289880070569837 2.20610961 2.61799265 0.0 0.0 0
1 0.1999888514906719 0.005032318138378732 0.031208959699241194 0.01937658609149691 2.21134029 2.61799265 0.0 0.0 0
1 0.20000855248023375 0.005032309928896748 0.031259020362836364 0.019463300651783227 2.21657098 2.61799265 0.0 0.0 0
1 0.20002827441037815 0.005032301714643444 0.031309085964903 0.019550013760000023 2.22180166 2.61799265 0.0 0.0 0
1 0.2000466854360463 0.00503229349582389 0.03135915617772594 0.01963674485020241 2.22703234 2.61799265 0.0 0.0 0
1 0.20006240554138394 0.005032285272245841 0.03140922032423847 0.01972347275147046 2.23226303 2.61799265 0.0 0.0 0
1 0.200073965119392 0.0050322770441143605 0.03145929736666528 0.019810215667913283 2.23749371 2.61799265 0.0 0.0 0
1 0.20008003628767543 0.005032268811237049 0.031509375926615686 0.019896951213813373 2.24272439 2.61799265 0.0 0.0 0
1 0.20007955402189498 0.005032260573819519 0.031559454366445375 0.019983696554189623 2.24795507 2.61799265 0.0 0.0 0
1 0.20007208539608823 0.005032252331669638 0.031609530933532484 0.020070428654968043 2.25318576 2.61799265 0.0 0.0 0
1 0.20005794803136492 0.005032244084993778 0.03165960396116936 0.020157164630498582 2.25841644 2.61799265 0.0 0.0 0
1 0.2000383743226173 0.005032235833600035 0.03170967208586412 0.02024388212013003 2.26364712 2.61799265 0.0 0.0 0
1 0.20001534109587152 0.005032227577695289 0.03175973444310856 0.020330599626815233 2.26887781 2.61799265 0.0 0.0 0
1 0.19999134768058158 0.005032219317087483 0.031809790792046135 0.020417296733276705 2.27410849 2.61799265 0.0 0.0 0
1 0.1999689927881486 0.0050322110519835555 0.031859841542728494 0.02050399414887386 2.27933917 2.61799265 0.0 0.0 0
1 0.19995054267472992 0.005032202782190878 0.031909887674411365 0.020590673568536246 2.28456986 2.61799265 0.0 0.0 0
1 0.19993760056803503 0.005032194507916151 0.03195993056425802 0.020677357375976913 2.28980054 2.61799265 0.0 0.0 0
1 0.19993084501019037 0.005032186228966039 0.032009971764048455 0.020764028257605552 2.29503122 2.61799265 0.0 0.0 0
1 0.1999300860616146 0.005032177945547041 0.032060012772170465 0.02085070880761813 2.30026191 2.61799265 0.0 0.0 0
1 0.19993434157522522 0.005032169657465341 0.03211004484762938 0.020937381206453918 2.30549259 2.61799265 0.0 0.0 0
1 0.19994222096505604 0.005032161364927604 0.03216008889290506 0.02102406701767581 2.31072327 2.61799265 0.0 0.0 0
1 0.19995213348955213 0.005032153067739967 0.032210135419638256 0.02111074712876134 2.31595396 2.61799265 0.0 0.0 0
1 0.19996267322406802 0.005032144766109695 0.032260184582012734 0.021197441808272578 2.32118464 2.61799265 0.0 0.0 0
1 0.19997272649591563 0.005032136459843212 0.032310236259300414 0.021284130848662857 2.32641532 2.61799265 0.0 0.0 0
1 0.19998159298120194 0.00503212814914852 0.03236029015285842 0.0213708337333924 2.331646 2.61799265 0.0 0.0 0
1 0.19998891962707835 0.005032119833832241 0.032410345878299815 0.021457529796383556 2.33687669 2.61799265 0.0 0.0 0
1 0.19999464294860617 0.005032111514102803 0.032460403034592675 0.021544238341045477 2.34210737 2.61799265 0.0 0.0 0
1 0.19999887764929677 0.005032103189766532 0.03251046125088228 0.021630948721631918 2.34733805 2.61799265 0.0 0.0 0
1 0.20000185277360683 0.005032094861031717 0.03256052021401425 0.021717650390838287 2.35256874 2.61799265 0.0 0.0 0
