#G(0/1) F(m/min)      X(m)        Y(m)        Z(m)       E(mm)     Rx        Ry          Rz       seg#
1 0.2 0.005 0.02635753 0.01101156 1.70919471 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02640759 0.01109827 1.7144254 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02645765 0.01118497 1.71965608 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02650771 0.01127168 1.72488676 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02655776 0.01135838 1.73011745 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02660782 0.01144509 1.73534813 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02665788 0.01153179 1.74057881 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02670794 0.0116185 1.7458095 2.61799265 0.0 0.0 0
1 0.2 0.005 0.026758 0.0117052 1.75104018 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02680806 0.01179191 1.75627086 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02685812 0.01187861 1.76150155 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02690818 0.01196532 1.76673223 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02695824 0.01205202 1.77196291 2.61799265 0.0 0.0 0
1 0.2 0.005 0.0270083 0.01213873 1.7771936 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02705836 0.01222543 1.78242428 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02710842 0.01231214 1.78765496 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02715848 0.01239884 1.79288564 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02720854 0.01248555 1.79811633 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02725859 0.01257225 1.80334701 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02730865 0.01265896 1.80857769 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02735871 0.01274566 1.81380838 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02740877 0.01283237 1.81903906 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02745883 0.01291908 1.82426974 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02750889 0.01300578 1.82950043 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02755895 0.01309249 1.83473111 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02760901 0.01317919 1.83996179 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02765907 0.0132659 1.84519248 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02770913 0.0133526 1.85042316 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02775919 0.01343931 1.85565384 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02780925 0.01352601 1.86088452 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02785931 0.01361272 1.86611521 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02790936 0.01369942 1.87134589 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02795942 0.01378613 1.87657657 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02800948 0.01387283 1.88180726 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02805954 0.01395954 1.88703794 2.61799265 0.0 0.0 0
1 0.2 0.005 0.0281096 0.01404624 1.89226862 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02815966 0.01413295 1.89749931 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02820972 0.01421965 1.90272999 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02825978 0.01430636 1.90796067 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02830984 0.01439306 1.91319136 2.61799265 0.0 0.0 0
1 0.2 0.005 0.0283599 0.01447977 1.91842204 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02840996 0.01456647 1.92365272 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02846002 0.01465318 1.92888341 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02851008 0.01473988 1.93411409 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02856014 0.01482659 1.93934477 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02861019 0.01491329 1.94457545 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02866025 0.015 1.94980614 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02871031 0.01508671 1.95503682 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02876037 0.01517341 1.9602675 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02881043 0.01526012 1.96549819 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02886049 0.01534682 1.97072887 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02891055 0.01543353 1.97595955 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02896061 0.01552023 1.98119024 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02901067 0.01560694 1.98642092 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02906073 0.01569364 1.9916516 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02911079 0.01578035 1.99688229 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02916085 0.01586705 2.00211297 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02921091 0.01595376 2.00734365 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02926097 0.01604046 2.01257434 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02931102 0.01612717 2.01780502 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02936108 0.01621387 2.0230357 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02941114 0.01630058 2.02826638 2.61799265 0.0 0.0 0
1 0.2 0.005 0.0294612 0.01638728 2.03349707 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02951126 0.01647399 2.03872775 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02956132 0.01656069 2.04395843 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02961138 0.0166474 2.04918912 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02966144 0.0167341 2.0544198 2.61799265 0.0 0.0 0
1 0.2 0.005 0.0297115 0.01682081 2.05965048 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02976156 0.01690751 2.06488117 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02981162 0.01699422 2.07011185 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02986168 0.01708092 2.07534253 2.61799265 0.0 0.0 0
1 0.2 0.005 0.02991174 0.01716763 2.08057322 2.61799265 0.0 0.0 0
1 0.2 0.005 0.0299618 0.01725434 2.0858039 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03001185 0.01734104 2.09103458 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03006191 0.01742775 2.09626526 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03011197 0.01751445 2.10149595 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03016203 0.01760116 2.10672663 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03021209 0.01768786 2.11195731 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03026215 0.01777457 2.117188 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03031221 0.01786127 2.12241868 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03036227 0.01794798 2.12764936 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03041233 0.01803468 2.13288005 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03046239 0.01812139 2.13811073 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03051245 0.01820809 2.14334141 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03056251 0.0182948 2.1485721 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03061257 0.0183815 2.15380278 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03066262 0.01846821 2.15903346 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03071268 0.01855491 2.16426415 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03076274 0.01864162 2.16949483 2.61799265 0.0 0.0 0
1 0.2 0.005 0.0308128 0.01872832 2.17472551 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03086286 0.01881503 2.17995619 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03091292 0.01890173 2.18518688 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03096298 0.01898844 2.19041756 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03101304 0.01907514 2.19564824 2.61799265 0.0 0.0 0
1 0.2 0.005 0.0310631 0.01916185 2.20087893 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03111316 0.01924855 2.20610961 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03116322 0.01933526 2.21134029 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03121328 0.01942197 2.21657098 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03126334 0.01950867 2.22180166 2.61799265 0.0 0.0 0
1 0.2 0.005 0.0313134 0.01959538 2.22703234 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03136345 0.01968208 2.23226303 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03141351 0.01976879 2.23749371 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03146357 0.01985549 2.24272439 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03151363 0.0199422 2.24795507 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03156369 0.0200289 2.25318576 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03161375 0.02011561 2.25841644 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03166381 0.02020231 2.26364712 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03171387 0.02028902 2.26887781 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03176393 0.02037572 2.27410849 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03181399 0.02046243 2.27933917 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03186405 0.02054913 2.28456986 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03191411 0.02063584 2.28980054 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03196417 0.02072254 2.29503122 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03201423 0.02080925 2.30026191 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03206428 0.02089595 2.30549259 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03211434 0.02098266 2.31072327 2.61799265 0.0 0.0 0
1 0.2 0.005 0.0321644 0.02106936 2.31595396 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03221446 0.02115607 2.32118464 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03226452 0.02124277 2.32641532 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03231458 0.02132948 2.331646 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03236464 0.02141618 2.33687669 2.61799265 0.0 0.0 0
1 0.2 0.005 0.0324147 0.02150289 2.34210737 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03246476 0.0215896 2.34733805 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03251482 0.0216763 2.35256874 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03256488 0.02176301 2.35779942 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03261494 0.02184971 2.3630301 2.61799265 0.0 0.0 0
1 0.2 0.005 0.032665 0.02193642 2.36826079 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03271506 0.02202312 2.37349147 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03276511 0.02210983 2.37872215 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03281517 0.02219653 2.38395284 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03286523 0.02228324 2.38918352 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03291529 0.02236994 2.3944142 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03296535 0.02245665 2.39964489 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03301541 0.02254335 2.40487557 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03306547 0.02263006 2.41010625 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03311553 0.02271676 2.41533693 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03316559 0.02280347 2.42056762 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03321565 0.02289017 2.4257983 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03326571 0.02297688 2.43102898 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03331577 0.02306358 2.43625967 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03336583 0.02315029 2.44149035 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03341588 0.02323699 2.44672103 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03346594 0.0233237 2.45195172 2.61799265 0.0 0.0 0
1 0.2 0.005 0.033516 0.0234104 2.4571824 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03356606 0.02349711 2.46241308 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03361612 0.02358382 2.46764377 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03366618 0.02367052 2.47287445 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03371624 0.02375723 2.47810513 2.61799265 0.0 0.0 0
1 0.2 0.005 0.0337663 0.02384393 2.48333581 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03381636 0.02393064 2.4885665 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03386642 0.02401734 2.49379718 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03391648 0.02410405 2.49902786 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03396654 0.02419075 2.50425855 2.61799265 0.0 0.0 0
1 0.2 0.005 0.0340166 0.02427746 2.50948923 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03406666 0.02436416 2.51471991 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03411671 0.02445087 2.5199506 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03416677 0.02453757 2.52518128 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03421683 0.02462428 2.53041196 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03426689 0.02471098 2.53564265 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03431695 0.02479769 2.54087333 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03436701 0.02488439 2.54610401 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03441707 0.0249711 2.5513347 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03446713 0.0250578 2.55656538 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03451719 0.02514451 2.56179606 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03456725 0.02523121 2.56702674 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03461731 0.02531792 2.57225743 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03466737 0.02540462 2.57748811 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03471743 0.02549133 2.58271879 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03476749 0.02557803 2.58794948 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03481754 0.02566474 2.59318016 2.61799265 0.0 0.0 0
1 0.2 0.005 0.0348676 0.02575145 2.59841084 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03491766 0.02583815 2.60364153 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03496772 0.02592486 2.60887221 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03501778 0.02601156 2.61410289 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03506784 0.02609827 2.61933358 2.61799265 0.0 0.0 0
1 0.2 0.005 0.0351179 0.02618497 2.62456426 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03516796 0.02627168 2.62979494 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03521802 0.02635838 2.63502562 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03526808 0.02644509 2.64025631 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03531814 0.02653179 2.64548699 2.61799265 0.0 0.0 0
1 0.2 0.005 0.0353682 0.0266185 2.65071767 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03541826 0.0267052 2.65594836 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03546832 0.02679191 2.66117904 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03551837 0.02687861 2.66640972 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03556843 0.02696532 2.67164041 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03561849 0.02705202 2.67687109 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03566855 0.02713873 2.68210177 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03571861 0.02722543 2.68733246 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03576867 0.02731214 2.69256314 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03581873 0.02739884 2.69779382 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03586879 0.02748555 2.70302451 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03591885 0.02757225 2.70825519 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03596891 0.02765896 2.71348587 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03601897 0.02774566 2.71871655 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03606903 0.02783237 2.72394724 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03611909 0.02791908 2.72917792 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03616914 0.02800578 2.7344086 2.61799265 0.0 0.0 0
1 0.2 0.005 0.0362192 0.02809249 2.73963929 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03626926 0.02817919 2.74486997 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03631932 0.0282659 2.75010065 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03636938 0.0283526 2.75533134 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03641944 0.02843931 2.76056202 2.61799265 0.0 0.0 0
1 0.2 0.005 0.0364695 0.02852601 2.7657927 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03651956 0.02861272 2.77102339 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03656962 0.02869942 2.77625407 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03661968 0.02878613 2.78148475 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03666974 0.02887283 2.78671544 2.61799265 0.0 0.0 0
1 0.2 0.005 0.0367198 0.02895954 2.79194612 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03676986 0.02904624 2.7971768 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03681992 0.02913295 2.80240748 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03686997 0.02921965 2.80763817 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03692003 0.02930636 2.81286885 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03697009 0.02939306 2.81809953 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03702015 0.02947977 2.82333022 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03707021 0.02956647 2.8285609 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03712027 0.02965318 2.83379158 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03717033 0.02973988 2.83902227 2.61799265 0.0 0.0 0
1 0.2 0.005 0.03722039 0.02982659 2.84425295 2.61799265 0.0 0.0 0
